bank_name,location,concatenated_text,review_count,avg_rating,detected_language,sentiment,sentiment_score
Crédit du Maroc,"Lotissement El Oulja II Lot n°130 Ain Sebaâ, Casablanca 20000, Morocco",nan nan,2,5.0,tl,Neutral,0.0
Crédit du Maroc,"Mohammedia, Morocco",personnel impoli at pm i called the agency several times but no response if you dont have customer service why take the card rates zero bad experience bank of morocco hassania agency mohammedia on resistance street hassania neighborhood in alalia near yacoub almansour preparatory secondary school thieves good service,5,2.0,en,Neutral,-0.039999999999999994
Crédit du Maroc,"N° 4 Avenue Malika EL Fassi Quartier Jaouhara, Av. Brahim Houssaini, Oujda 20000, Morocco",nan nan nan nan many thanks to the hosts for the excellent service,5,4.4,en,Positive,0.5666666666666667
Crédit du Maroc,"P6X2+Q9C, Tangier 90060, Morocco",bad treatment and nonpunctuality and a lot of lies and carelessness i dont recommend this place tangier aouama majd bad treatment and not punctual due to the abundance of lies and carelessness i do not recommend this place to you low service and bad employees low service and bad employees bad treatment and not punctual due to the abundance of lies and carelessness i do not recommend this place to you coustemer service its really bad unprofessional bad treatment and nonpunctuality and a lot of lies and carelessness i dont recommend this place tangier aouama majd nice placevery respectful placemuch recommended nice placevery respectful placemuch recommended coustemer service its really bad unprofessional,10,1.8,en,Negative,-0.22812499999999997
Crédit du Maroc,"Q59X+6Q5, Tangier 90060, Morocco",  thank you very much its okay thank you very much thank you very much  zero service zero welcome no professionalism no correct information brief a bank that works with other customers or perhaps extraterrestrials zero service zero welcome no professionalism no correct information brief a bank that works with other customers or perhaps extraterrestrials bank of morocco its okay its okay bank of morocco bank of morocco zero service zero welcome no professionalism no correct information brief a bank that works with other customers or perhaps extraterrestrials,15,3.8,en,Positive,0.287
Crédit du Maroc,"R705, Meknès, Morocco",nan credit du maroc next to the station nan,3,3.0,en,Neutral,0.0
Crédit du Maroc,"Rabat, Morocco",i would like to thank the two girls at the moroccan ibn sina credit agency who were able to deal with my problem urgently today thank you once again in order to retrieve the sealed bank statements i had to wait minutes only to be told at the counter that i had to go and make my request in the other office following a problem that had already existed for several days and i specify that i was patient because the minutes of waiting concerned a banking transaction for a single customer a long counter to only have one agent available for the long line of customers moreover several have either given up or lost their temper in vain i would also add that the staff of this agency or years ago was by far much nicer and more welcoming several supporting evidence that i do not want to reveal here i dont understand seeing dozens of people working in the agency and only one person at the cash register staying for almost minutes or more to hope to complete the operation if you have crates it is not to have them empty or as decoration please review your vision because with these conditions the customer experience takes a bad hit,3,2.33,en,Neutral,0.06921768707482993
Crédit du Maroc,"Résidence Najmat Aljanoub, Imm. B, Quartier Phare, El Jadida 20000, Morocco",wonderful nan nan nan nan,5,4.0,tl,Positive,1.0
Crédit du Maroc,"Route de Marrakech Mhaita, Taroudant 20000, Morocco",nan very bad customer service,2,3.0,en,Negative,-0.9099999999999998
Crédit du Maroc,"Route de Médiouna, 439 R315, Casablanca 20000, Morocco",unfortunately no chairs for customers we remain standing or you sit as in the photo please remedy this have a good day nan nan hes good at dealing with customers and thats enough,4,3.5,en,Positive,0.4125
Crédit du Maroc,"Rte de Safi, Marrakech 20000, Morocco",bad phone service please remove the phone number because there is no answer each time the wicket is ruined how do you want to build customer loyalty the prevention agent is the only one to calm you down the agency staff does not move where is the agency director or the cashiers or customer service managers how am i going to trust a bank like this i hope the higherups at cdm see this notice and take action its really pathetic n b knowing well that the closest one is km away by car during a lunch break a little empathy nan bad service its one of credit du maroc bank agency in al massar the service like the service in others bank they have an atm outside available h in the whole weeek crdit du maroc is a moroccan commercial bank founded in it is a subsidiary of the french group crdit agricole,5,1.4,en,Negative,-0.13408119658119655
Crédit du Maroc,"Rue des Aït Yafalmane, Casablanca 20250, Morocco",nan the service is rotten no one leaves the airport nan atm at the square,5,3.2,en,Neutral,0.0
Crédit du Maroc,"Rue Lafayette, Tangier, Morocco",crdit du maroc tangier you are rubbish you are not a professional bank money and children are the adornments of this worldly life claim to be able to exchange foreign currency but do not have the equipment or knowledge to money and children are the adornments of this worldly life good service claim to be able to exchange foreign currency but do not have the equipment or knowledge to good service the staff is very friendly and aims for customer satisfaction despite a technical problem crdit du maroc tangier you are rubbish you are not a professional bank the staff is very friendly and aims for customer satisfaction despite a technical problem good service money and children are the adornments of this worldly life the staff is very friendly and aims for customer satisfaction despite a technical problem crdit du maroc tangier you are rubbish you are not a professional bank claim to be able to exchange foreign currency but do not have the equipment or knowledge to,15,2.8,en,Positive,0.2520833333333333
Crédit du Maroc,"Rue Mokhtar Soussi, Fes 30050, Morocco",they havent settled a matter with my cousins and its been more than a year what are they looking for dont trust this bank really bad service especially for moroccans living outside the country communication is really bad we are very disappointed bad service only their own interest and profit bad service communication is zero if you want to give up your money then store it there then you will have a very very difficult and long time and complicated unnecessary bureaucracy to get your own money back i think the bank is going bankrupt watch out bad service only their own interest and profit good banking agency an old one from boulevard med v they havent settled a matter with my cousins and its been more than a year what are they looking for bad service communication is zero if you want to give up your money then store it there then you will have a very very difficult and long time and complicated unnecessary bureaucracy to get your own money back i think the bank is going bankrupt watch out dont trust this bank really bad service especially for moroccans living outside the country communication is really bad we are very disappointed good banking agency an old one from boulevard med v,10,1.6,en,Negative,-0.1597222222222222
Crédit du Maroc,"Rue Rakib Med Al Moussaoui, Casablanca 20670, Morocco",incompetent i recommend the very competent bankers home zero bad service incompetent cashier counter always out of service i do not recommend this bank amazing,5,3.0,en,Neutral,-0.029999999999999936
Crédit du Maroc,"RWFJ+XR7, Khemisset, Morocco",very good and kind professional staff smiling and helpful thank you mr ghessane nan nan nan,4,4.0,en,Positive,0.5366666666666666
Crédit du Maroc,"V3PQ+CFW, Khouribga, Morocco",nice terrible serviceszero communication good service poor service lack of staff lack of communication for a simple operation you have to wait all day this bank is failed,5,2.6,en,Negative,-0.10000000000000002
Crédit du Maroc,"WMG8+5GH, Av. Yacoub Al Mansour, Berkane, Morocco",nan nan,2,2.0,tl,Neutral,0.0
Crédit du Maroc,"X47P+534, Rue Joullanar, Rabat 10100, Morocco",nan nan we think that your bank changes the working hours on google where it updates the banks working timings someone gets tired and comes and the bank is blocked the bank says it is open at pm but the only person responsible for the cash register is on a lunch break without ensuring availability in advance during this absence this isnt the first time ive had to go through this the service is terrible we must react staff turnover has affected the smooth running of the establishment a site that does not indicate opening hours the phone is rarely answered unusually high bank chargeslets hope things will improve with the new funding round,5,1.0,en,Neutral,-0.013844696969696972
Société Générale Maroc,"1 Ave Lalla Meryem, Fes 30100, Morocco",not bad i moved for nothing because the atm outside had been removed still unreachable it is scandalous to send customers to head office to resolve a card problem customer relations center also difficult to reach too long processing time good agency large and well decorated good service fast people are nice i am a customer of socit gnrale so my opinion will be positive,5,3.2,en,Positive,0.21286894923258554
Société Générale Maroc,"1 Rue Pasteur, Meknès 50000, Morocco",what kind of gab looks like a party with those lights and rejected almost all my bills for banking transactions mauvaise service nan banking and money,5,2.4,en,Positive,0.6
Société Générale Maroc,"1, Bd Al Qods Résidence Al Qods lot Al Majd - AOUAMA, Tanger 90060, Morocco",socit gnrale al majd bank branch located at main road al ouama nan very bad employees and rude treatment of customers and not providing information nan nan,5,3.4,en,Negative,-0.34777777777777774
Société Générale Maroc,"10 Av. Hassan I I, Al Hoceïma 32000, Morocco",good service,1,5.0,hr,Positive,0.7
Société Générale Maroc,"11, Bd Mohammed V, Inezgane 80100, Morocco",nan societe generale inezgane nan nan societe generale inezgane nan,6,2.33,nl,Neutral,0.0
Société Générale Maroc,"128 Av. Hassan II, Fkih Ben Salah 23204, Morocco",nan nan,2,4.5,tl,Neutral,0.0
Société Générale Maroc,"131 Ave Des Far, Nador 62000, Morocco",incompetence no commitment i dont know if there is anyone controlling these people or not mera they tell me do meto mera simana w njawbouk min mera galouli etina l wahed lflous imchi iversehoum lik to be reviewed urgently ouch incompetence is the only word that comes to mind nan excellent work mr khalid,4,2.75,en,Positive,0.5
Société Générale Maroc,"14 Rue Abi Hamid Alghazali,Av des FAR V N, Fès 30000, Morocco",the advisors are incompetent and are never there liars the advisors are incompetent and are never there liars poor service incompetent and disrespectful advisors the advisors are incompetent and are never there liars very bad service no respect for customers the agents always incapable of providing the least service and the cause as always is the system and the update even if you apply for a bank card mr al azami assures you that he will make the request but after more than weeks the surprise he forgot to do it so it is the system and its update which have forgotten an agency that doesnt even deserve one star i am a customer and well treated in this establishment poor service incompetent and disrespectful advisors i am a customer and well treated in this establishment i have been a customer of socit gnrale in france for years but in morocco it is as if i was not a customer to make a withdrawal they ask for an interbank commission of dh on the one hand it costs money even though i am already a customer and on the other hand it is much more expensive than other moroccan banks i am a customer and well treated in this establishment very bad service no respect for customers the agents always incapable of providing the least service and the cause as always is the system and the update even if you apply for a bank card mr al azami assures you that he will make the request but after more than weeks the surprise he forgot to do it so it is the system and its update which have forgotten an agency that doesnt even deserve one star very bad service no respect for customers the agents always incapable of providing the least service and the cause as always is the system and the update even if you apply for a bank card mr al azami assures you that he will make the request but after more than weeks the surprise he forgot to do it so it is the system and its update which have forgotten an agency that doesnt even deserve one star i have been a customer of socit gnrale in france for years but in morocco it is as if i was not a customer to make a withdrawal they ask for an interbank commission of dh on the one hand it costs money even though i am already a customer and on the other hand it is much more expensive than other moroccan banks i have been a customer of socit gnrale in france for years but in morocco it is as if i was not a customer to make a withdrawal they ask for an interbank commission of dh on the one hand it costs money even though i am already a customer and on the other hand it is much more expensive than other moroccan banks poor service incompetent and disrespectful advisors,15,1.8,en,Negative,-0.206
Société Générale Maroc,"140, avenue Hassan II, Rabat Hassan 10020, Morocco",incompetent nan nan bad service especially concerns the atm friendly attentive staff and very available,5,2.0,en,Neutral,0.04083333333333337
Société Générale Maroc,"143, Boulevard Abider El Ghafari Hay Tarik, Bernoussi, Casablanca 20600, Morocco",transaction not relationship moroccan general banking company sidi bernoussi agency tariq district on abu dhar alghafari street opposite tariq mosque professional and attentive team only problem there is no one to answer the phone and this is the case every time detail to improve please bad experience with thieves are not bank employees are really thieves i gave my payment and as luck would have it a dhs note flew away no credibility,5,1.6,en,Neutral,0.007142857142857173
Société Générale Maroc,"15 BD EL MOUTANABBI, Béni Mellal 23040, Morocco",good service good evening frankly this agency does not respect the opening time of its cash register until after am and later every time i go shopping there i will have to wait for the cashier to make breakfast in the office next door or elsewhere thanks not enough shampions league good services,5,2.8,en,Positive,0.32857142857142857
Société Générale Maroc,"163, Bd. Sidi Abderrahmane Hay El Hana, Casablanca 20210, Morocco",inappropriate agency disrespectful and unqualified employees nan  a bank which is part of a large group except that unfortunately managed by a director who welcomes his customers in a humiliating way gallic cigarette in the office before he even listens to what a customer wants to know he responds to tell you unfortunately we cant do anything its really sad that a big bank is represented by directors like this i would give only one star for the service apart from the girl at reception who does very well she works in a professional manner and gives time to her customers hat,4,2.0,en,Neutral,-0.0873015873015873
Société Générale Maroc,"17 Bd Youssef Ibn Tachfine, Tanger 90000, Morocco",nan really lousy service he had taamoul and si mehdi katjri la nass they dont answer the phone poor service from the cashier,5,1.8,en,Negative,-0.45
Société Générale Maroc,"177, Bd Mohamed V, Béni Mellal 23020, Morocco",zuwainas treatment nan nan nan best bank team in this bank is very good,5,4.8,en,Positive,0.955
Société Générale Maroc,"238 Av. Mohammed V, Marrakech 40000, Morocco",another cesspool i sat alone for fifteen minutes at the bank until i asked the employee closest to the exit what was happening he answered me you speak english i dont wait they answered in english i waited another minutes and left its at an international bank the only people who are ashamed of all the chaos in the banks are the security guards only on their faces can you see the reflection and understanding of the disgustingness of the situation un autre cloaque je me suis assis seul pendant quinze minutes dans la banque jusqu ce que je demande lemploy le plus proche de la sortie ce qui se passait il me rpondit tu parles anglais moi non attends rponse en anglais jai attendu encore minutes et je suis parti cest dans une banque internationale les seules personnes qui ont honte de toute lanarchie dans les banques sont les gardes ce nest que sur leurs visages que vous pouvez voir le reflet et la comprhension de la situation dgotante banque coin guliz inadmissible for a bank supposed to be professional if i were from morocco i would never in my life put a cent in an account with this bank the staff lacks respect and when setting up an appointment with an agent he tells us after minutes well i dont have that to do i have a very busy schedule catastrophic experience here in morocco when there is a money problem it is always the fault of the other i will never set foot again banque coin guliz dirty amateurism its a shame for the second time this bank has not made the requested payment orders in addition no one answers the phone or emails i really regret having opened my private and professional accounts with socit gnrale another cesspool i sat alone for fifteen minutes at the bank until i asked the employee closest to the exit what was happening he answered me you speak english i dont wait they answered in english i waited another minutes and left its at an international bank the only people who are ashamed of all the chaos in the banks are the security guards only on their faces can you see the reflection and understanding of the disgustingness of the situation un autre cloaque je me suis assis seul pendant quinze minutes dans la banque jusqu ce que je demande lemploy le plus proche de la sortie ce qui se passait il me rpondit tu parles anglais moi non attends rponse en anglais jai attendu encore minutes et je suis parti cest dans une banque internationale les seules personnes qui ont honte de toute lanarchie dans les banques sont les gardes ce nest que sur leurs visages que vous pouvez voir le reflet et la comprhension de la situation dgotante i put star because i cant give zero its a disaster service welcome catastrophic friendliness not to mention zero professionalism their slogan come back tomorrow leaders should address these issues having been close to the sg for over years i am shocked what do leaders do in their ivory tower gentlemen a piece of land its urgent inadmissible for a bank supposed to be professional if i were from morocco i would never in my life put a cent in an account with this bank the staff lacks respect and when setting up an appointment with an agent he tells us after minutes well i dont have that to do i have a very busy schedule catastrophic experience here in morocco when there is a money problem it is always the fault of the other i will never set foot again i put star because i cant give zero its a disaster service welcome catastrophic friendliness not to mention zero professionalism their slogan come back tomorrow leaders should address these issues having been close to the sg for over years i am shocked what do leaders do in their ivory tower gentlemen a piece of land its urgent dirty amateurism its a shame for the second time this bank has not made the requested payment orders in addition no one answers the phone or emails i really regret having opened my private and professional accounts with socit gnrale,10,1.8,en,Neutral,-0.0055882352941176395
Société Générale Maroc,"26, Bd. Mohammed V, Berkane 63300, Morocco",very nice place,1,5.0,cs,Positive,0.78
Société Générale Maroc,"3 Av. Moulay Youssef, Rabat 10030, Morocco",the person who is at the switchboard is rubbish i asked for the pricing by telephone so that i can prepare the requested amount the person refuses to give me the amount for the radio by telephone without any reason i have to go there to find out the amount and to return and recover the amount its rubbish very poor service to recover the code for my atm card it took me more than two months and my problem is still not resolved plus the advisors dont do their job at all total negligence imagine that the security man at the door refuses to let me see the agency director because he thinks that the subject of my complaint is not so important to see the director even though i have been a client of this agency for years i have a problem concerning a withdrawal which was subtracted from my account without me receiving any money i have been looking for a response to my complaint for a month and the gentleman decides that my money is not worth the attention of the branch manager an employee who got corona and the whole agency closed it was necessary to notify those concerned we have traveled a lot of miles to tell you that the check and bank card delivery service is vacant who to contact is only the poor body guard who rules the roost service,5,1.0,en,Neutral,-0.06435897435897436
Société Générale Maroc,"311 Av. Mohamed V, Kénitra 14000, Morocco",wrong address there is no agency don almostawa went to ask for some details about my account the employee created another account for me without my consent nor signature then the new account kept getting charges for account maintenance i had to take a day off work to go see them its a french bank a very bad experience agency which is not up to par group of thieves who have nothing to do with professionalism unacceptable behavior i went to modify my pack which is absolutely useless an old card or checkbook for nothing for dh annually without forgetting that they do not have enough counters and when we find one it is generally broken i am almost obliged to withdraw from another bank for dh per transaction the lady disrespectfully tells me yes you are paying for nothing by teaching me a lesson without any respect so i ask for my right quite simply the icing on the cake she only wanted to change the card for me which costs dh annually and keep the same pack which is dh chefra bllali,5,1.8,en,Negative,-0.14899350649350648
Société Générale Maroc,"321, Bd El Fida, Casablanca 20554, Morocco",bad service they do not answer the phone people do not know how to work q good service bad service dont answer phones people dont know how to work socit gnrale is the best bank in morocco moroccan general banking company casablanca agency alfidaa on alfidaa street near the tram station sraghna square,5,3.0,en,Neutral,0.07500000000000005
Société Générale Maroc,"379 & 380 / ZC Lotissement HADIKA Oued Fes, Fès 30090, Morocco",nan very poor customer service he doesnt even answer calls to help customers nan very poor customer service he doesnt even answer calls to help customers nan very poor customer service he doesnt even answer calls to help customers nan nan nan nan nan nan,12,1.0,en,Negative,-0.52
Société Générale Maroc,"4 Bd Lalla Asmaa rue 12 Gp 8 Sidi Moumen, Casablanca 20400, Morocco",no one answers the phone its a shame  nan the worst transactions are taking advantage of the pandemic situation and manipulating customers how is it possible for you to carry an important sum and stand outside the agency under the pretext of corona isnt it absurd are banks the only ones that carry out such behavior are the owners of the tramway and major merchants not afraid for themselves,4,2.0,en,Neutral,-0.08194444444444444
Société Générale Maroc,"41 Bd la Montoise Derb My Cherif, Casablanca 20650, Morocco",cost effective but very small places does not exist good worst bank ever i strongly advise against,4,2.5,en,Neutral,0.08166666666666664
Société Générale Maroc,"41 P1, Oujda 60000, Morocco",only two counters for a queue of people is unacceptable and when it is your turn you are told that there is no network bad service i am closing my account because of the behavior of incompetent advisors honestly to avoid never got answer zero service salespeople makayjawboch telephone fix ba tsouni hta lgheda makanch li yjawbk bad experience ma had the bank good stuff,5,1.8,en,Neutral,-0.07499999999999996
Société Générale Maroc,"42 Av. Al Maghrib Al Arabi, Mohammédia 20650, Morocco",nan nan nan socit gnral alia mohmadia nan,5,4.8,tl,Neutral,0.0
Société Générale Maroc,"47-49, Bd de La Grde Ceinture, Casablanca 20570, Morocco",top manager and very professional staff its good,2,5.0,en,Positive,0.44333333333333336
Société Générale Maroc,"50, Immeuble Louka, Av. Hassan II، Agadir 80000, Morocco",finance bank societe generale in the city center we have been calling on the phone for a while and no answer absolutely zero communication to flee they dont care about customer time i couldnt believe it you give them your money and they make you every time upset please guys try to be honest in your jobs absolutely zero communication to flee they dont care about customer time i couldnt believe it you give them your money and they make you every time upset please guys try to be honest in your jobs we have been calling on the phone for a while and no answer in the evening there is a guard inside who watches and yes so you can take samples in complete peace of mind he even checked before we went out absolutely zero communication to flee in the evening there is a guard inside who watches and yes so you can take samples in complete peace of mind he even checked before we went out they dont care about customer time i couldnt believe it you give them your money and they make you every time upset please guys try to be honest in your jobs we have been calling on the phone for a while and no answer finance bank societe generale in the city center in the evening there is a guard inside who watches and yes so you can take samples in complete peace of mind he even checked before we went out finance bank societe generale in the city center,15,2.6,en,Positive,0.19999999999999998
Société Générale Maroc,"51 RUE OMAR SLAOUI SIDI BELYOUT, Casablanca 20120, Morocco",null null wrong address poor service unreachable on the phone,3,1.0,en,Negative,-0.45
Société Générale Maroc,"55 Bd Abdelmoumen, Casablanca 20100, Morocco",such a bad experience no service client no nothing even calls wont answer them dar bouaaza agency the manger couldnt do anything to help us with our account he keeps playing with us all the time so we changed the bank to another company horrible experience and non existent customer service service zero such a bad experience no service client no nothing even calls wont answer them dar bouaaza agency the manger couldnt do anything to help us with our account he keeps playing with us all the time so we changed the bank to another company bad service not recommended le service client injoignable pour une grande banque marocaine et en cest vraiment honteux the worst service provider ever i have no idea why they still operate and barid almaghrib allow them to keep practicing their unethical business practices if you have a loan and you missed the payments by couple of months youll be ripped off without mercy i totally discourage opening a bank account with sgma across morocco near to un service null service zero such a bad experience no service client no nothing even calls wont answer them dar bouaaza agency the manger couldnt do anything to help us with our account he keeps playing with us all the time so we changed the bank to another company service zero bad service from the call center they dont even answer its rubbish one of the best banks in morocco the worst service provider ever i have no idea why they still operate and barid almaghrib allow them to keep practicing their unethical business practices if you have a loan and you missed the payments by couple of months youll be ripped off without mercy i totally discourage opening a bank account with sgma across morocco bad service not recommended horrible experience and non existent customer service the worst service provider ever i have no idea why they still operate and barid almaghrib allow them to keep practicing their unethical business practices if you have a loan and you missed the payments by couple of months youll be ripped off without mercy i totally discourage opening a bank account with sgma across morocco horrible experience and non existent customer service bad service not recommended,20,1.25,en,Negative,-0.44999999999999996
Société Générale Maroc,"558 BLOC 9 AVENUE CHOUHADA HAY MOHAMMADI, Casablanca 20570, Morocco",nan moroccan general banking company casablanca martyrs agency in the heart of the mohammadi district on the street of the same name near the tramway station lieux ferm nan,4,3.0,en,Neutral,0.05000000000000001
Société Générale Maroc,"56 AV DES FAR RESIDENCE TIGUEMI, Agadir 80000, Morocco",good service and friendliness from the individual customer manager at am good service and friendliness from the individual customer manager at am,2,5.0,en,Positive,0.35
Société Générale Maroc,"58 Ave Mohammed V, Tangier 90060, Morocco",well located atm good morning first of all i would like to thank mr tarik ararou for his availability and warm welcome i opened an account in and it has had good service ever since one day i had to go to the agency to recharge my stopover card given the impossibility of recharging it via the application i had to deal with a lady since mr tarik was not there i explained to him that my epay card no longer worked and that i would like to resolve this problem so that i could recharge it via the application to my surprise she started blaming me for some transactions i had made which apparently temporarily blocked my card after months the card still does not work apart from that no welcome words or just a little smile to welcome me same behavior towards other customers the atm said it would charge dh transaction fee but ripped me off for good morning first of all i would like to thank mr tarik ararou for his availability and warm welcome i opened an account in and it has had good service ever since one day i had to go to the agency to recharge my stopover card given the impossibility of recharging it via the application i had to deal with a lady since mr tarik was not there i explained to him that my epay card no longer worked and that i would like to resolve this problem so that i could recharge it via the application to my surprise she started blaming me for some transactions i had made which apparently temporarily blocked my card after months the card still does not work apart from that no welcome words or just a little smile to welcome me same behavior towards other customers very helpful and very serious provide advice and perfect support i highly recommend the atm said it would charge dh transaction fee but ripped me off for a big zero for this bank i have been a customer since in marrakech now i migrated to the north to fnideq its been at least years i have a very big problem with moroccan life one of the products that this bank does not master i have made a lot of complaints regarding my redemption of a sum of money from my supplementary pension no logical response more than weeks of waiting and it was always the case even the director who came to us on the first day presenting his lies do not answer my calls in addition the application has not worked lmv for weeks not to mention the arrogance i experienced quite a few times in their agency especially sidi bennour and an agency in marrakech im going to change it to their neighbors blue one immediately very helpful and very serious provide advice and perfect support i highly recommend well located atm a big zero for this bank i have been a customer since in marrakech now i migrated to the north to fnideq its been at least years i have a very big problem with moroccan life one of the products that this bank does not master i have made a lot of complaints regarding my redemption of a sum of money from my supplementary pension no logical response more than weeks of waiting and it was always the case even the director who came to us on the first day presenting his lies do not answer my calls in addition the application has not worked lmv for weeks not to mention the arrogance i experienced quite a few times in their agency especially sidi bennour and an agency in marrakech im going to change it to their neighbors blue one immediately,10,2.6,en,Positive,0.20535256410256414
Société Générale Maroc,"59 rue yougoslavie, Marrakech 40000, Morocco",worst bank ever avoid it at all costs great agency the account managers are very kind and so helpful they did a great job absolutely incredible that this agency can be called socit gnrale no response on the phone no response by email in agency its even worse since the departure of the elders the new guard has been absent pull yourself together gentlemen absolutely incredible that this agency can be called socit gnrale no response on the phone no response by email in agency its even worse since the departure of the elders the new guard has been absent pull yourself together gentlemen excellent service at the agency had a great experience with the agents they were very patient and helpful service nul excellent service at the agency had a great experience with the agents they were very patient and helpful worst bank ever avoid it at all costs service nul great agency the account managers are very kind and so helpful they did a great job,10,2.4,en,Positive,0.4016363636363637
Société Générale Maroc,"6FMX+3J4, Av. Ben Badis, El Jadida, Morocco",nan i have been a customer for years i am very satisfied with the quality of the services nan all your addresses are wrong nan,5,3.4,en,Neutral,0.07500000000000001
Société Générale Maroc,"6FRF+65M, El Jadida, Morocco",a failed experiment by all standards and i also announce my opinion to friends and relatives bad staff poor service incompetent staff especially reception people without politeness or diplomacy with customers bank branch to avoid incompetent staff advisor who opens a bank account without having all the necessary documents work in reverse everything is said in small quantities and orally no documents given to the client following the opening of an account changing jobs is better poor service incompetent staff especially reception people no politeness or diplomacy with customers,5,1.0,en,Negative,-0.21538461538461537
Société Générale Maroc,"6FV7+8C8, R201, Youssoufia, Morocco",nan why is the phone number not found nan nan bmce banq,5,4.0,en,Neutral,0.0
Société Générale Maroc,"70, Rue Tarik Ibnou Ziad - Quartier Drissia 1, Tanger 90060, Morocco",bad services and always full and late services at the highest level a wellorganized agency with two automatic checkout counters,2,3.0,en,Negative,-0.21666666666666665
Société Générale Maroc,"87, Bd. Mohammed V, Kénitra 14050, Morocco",hirschman nan may gods peace be upon you o god bless our master muhammad my beloved o messenger of god may god protect and protect you service drive nan,5,3.0,en,Positive,0.7
Société Générale Maroc,"89, Sidi El Aouad - Quartier R'Sif, Fès 30110, Morocco",nan nan nan nan nan nan nan nan,8,3.5,tl,Neutral,0.0
Société Générale Maroc,"9FC5+8RR, Av. Bir Anzarane, Dcheira El Jihadia 86360, Morocco",im sorry slow as hell you have to wait half an hour to do a simple withdrawal operation the worst part is that there was no great my at the agency we were max people it lacks professionalism and speed the agency and the employees are not up to the level of bank sg the service really last the agencys services are sick and do not meet the required level delays and marginalization of clients files i will change the bank as soon as possible the agency and the employees are not up to the level of bank sg the service really last you need to develop and facilitate services the agencys services are sick and do not meet the required level delays and marginalization of clients files i will change the bank as soon as possible you need to develop and facilitate services im sorry slow as hell you have to wait half an hour to do a simple withdrawal operation the worst part is that there was no great my at the agency we were max people it lacks professionalism and speed,10,1.6,en,Negative,-0.34232804232804237
Société Générale Maroc,"Agence Ait Melloul Immeuble Sabri, Av. Hassan II, Aït Melloul 80000, Morocco",nan bank on the road to tiznit ait melloul good service nan very good nan,5,4.8,en,Positive,0.8049999999999999
Société Générale Maroc,"Angle Av 2 mars et Av Moukaouama, Agadir 80020, Morocco",what a scam i wish to close my account which is at dhs and payment of all quarterly account maintenance fees the m refuses on the pretext that if i want to close my account i must pay the fees until september an additional year of fees then im not going to use it anymore he wants me to sign a document stating that i have insurance from a thirdparty establishment even though i never signed up for this insurance but i dream a customer for several years i was planning to recover an account later when i needed it but with this blackmail and this illegal scam never again the sgmb bad service nan nan,4,1.0,en,Negative,-0.19999999999999996
Société Générale Maroc,"Angle Av. Fal Ould Oumeir et Oqba - Agdal, Rabat 10200, Morocco",agency not reachable by telephone nobody answers for my part once there no complaints they are helpful apart from the null agency director i dont know who she thinks she is and doesnt know how to speak i would like to thank yassine at the counter who solved my problem its a shame that there isnt the same staff in all your agencies because unfortunately my choice was made following a bad experience at sg kas rabat not a single bank teller in sight at h i pity the customers of this bank branch which does not even respect the closing times although displayed on the door run away run away i always wonder if you dont have people who dont take care of the cash register why then open the bank its been two days since i went to the bank to carry out transactions but each time the cashier is not there and no one can do their job so what do we do,5,2.2,en,Negative,-0.18061224489795916
Société Générale Maroc,"ANGLE AVENUE HASSAN II RUE TCHAD HASSAN, Rabat 10060, Morocco",tetouan closest to the city center best staff of all societer gnral du maroc top banks to avoid two years since i asked them to close my second bank account and it is still active i signed the closure form but yet it continues to count the account maintenance fees customer service never responds times i call on different days and no response to avoid great staff super helpful even though i am not a client of their agency they not only responded to my request but they did more than they could i would like to thank omar fekkak and the director of the agency very much for their professionalism respect,5,3.8,en,Positive,0.2872727272727273
Société Générale Maroc,"Angle Bd Hassan II et Route Echouhada, Settat 26104, Morocco",moroccan general banking company settat agency on mohammed v street opposite the ismailia kasbah good the famous square of settat there is no i have to pay dh and pay dhj to get more information the automatic window is often broken and slow i lost dirhams recently and dirhams previously i doubted many times the following behavior is in no way representative of the societe generale des banques marocaines but rather an individual case that is expressly attributable to the branch and the responsible person branch manager the extent of impudence there is no more degrading way to greet a customer at the entrance door was still only half open because the cleaning lady was still cleaning at the entrance out of politeness i stopped and asked the cashier if it was open yet to which she replied in the affirmative so i was just about to enter when the security guard appeared out of nowhere and stood in my way he didnt respond to my greeting which in itself is extremely cheeky but thats not how were used to security in this country and he boldly asked what i wanted i want to go into the bank apparently that wasnt enough for him because the question was now asked the other way around what exactly do you want here since banking matters are generally no ones business especially not some thirdclass security guard who thinks hes dirty harry i answer again i want to go to the bank discreet normal tone this leaves him unconcerned and he boldly asks for the third time as a cultured person you give in at some point and i then told him that i would like to transfer my account from casablanca here that worked and then got me a seat at the desk of the branch manager of this miserable branch as soon as i sat down i was left alone when the lady came back i asked her who this person security guard was and why i was treated so condescendingly even though there were already people inside then the cool comment that cant be right you cant say anything against the good man this sat with me i stood up and simply said that i had no business here and that i would be better off changing banks as already mentioned its getting boring you dont ask for much but there should be a minimum of respect the reincarnation of indignity thank you societe general settat vol hassan ii ps i then went about m further to the agence societe generale lalla aicha and i can only be amazed at the difference polite courteous professional just the way it should be,5,2.8,en,Neutral,0.05613812901046943
